"YEAR","SAMPLE","PERNUM","SEX","AGE","RACE","RACED","EDUC","EDUCD","INCTOT","US2018A_SEX","US2018A_PINCP"
2018,201801,2,1,24,1,100,10,101,50000,"1","0050000"
2018,201801,1,1,67,2,200,11,114,124000,"1","0124000"
2018,201801,2,1,30,2,200,10,101,89000,"1","0089000"
2018,201801,1,1,77,1,100,10,101,34400,"1","0034400"
2018,201801,2,2,76,1,100,7,71,15900,"2","0015900"
2018,201801,1,1,56,1,100,10,101,16000,"1","0016000"
2018,201801,1,2,33,1,100,8,81,28000,"2","0028000"
2018,201801,2,2,13,8,801,2,25,9999999,"2","BBBBBBB"
2018,201801,3,2,11,8,801,2,23,9999999,"2","BBBBBBB"
2018,201801,1,1,71,1,100,7,71,25700,"1","0025700"
2018,201801,2,2,72,1,100,6,63,26700,"2","0026700"
2018,201801,1,1,49,1,100,10,101,50000,"1","0050000"
2018,201801,1,1,70,1,100,6,65,37400,"1","0037400"
2018,201801,1,1,27,3,315,6,63,80000,"1","0080000"
2018,201801,1,2,23,1,100,6,64,5500,"2","0005500"
2018,201801,2,2,26,1,100,7,71,6000,"2","0006000"
2018,201801,1,1,80,1,100,7,71,2000,"1","0002000"
2018,201801,1,2,69,1,100,11,115,123000,"2","0123000"
2018,201801,2,1,68,1,100,11,115,34400,"1","0034400"
2018,201801,1,2,84,1,100,6,65,15500,"2","0015500"
2018,201801,1,1,46,1,100,6,65,35000,"1","0035000"
2018,201801,1,2,67,3,318,6,63,0,"2","0000000"
2018,201801,2,1,42,3,318,6,64,20000,"1","0020000"
2018,201801,3,1,23,3,318,3,30,8000,"1","0008000"
2018,201801,1,2,66,1,100,6,63,229000,"2","0229000"
2018,201801,2,1,72,1,100,7,71,36000,"1","0036000"
2018,201801,3,2,85,1,100,4,40,3800,"2","0003800"
2018,201801,1,1,34,1,100,11,114,42000,"1","0042000"
2018,201801,2,2,31,1,100,10,101,47500,"2","0047500"
2018,201801,1,1,61,1,100,10,101,138000,"1","0138000"
2018,201801,2,2,60,1,100,10,101,31000,"2","0031000"
2018,201801,1,2,33,1,100,11,114,23000,"2","0023000"
2018,201801,2,1,30,1,100,10,101,20400,"1","0020400"
2018,201801,1,2,57,1,100,7,71,64000,"2","0064000"
2018,201801,2,1,55,1,100,7,71,60000,"1","0060000"
2018,201801,1,1,74,1,100,10,101,36000,"1","0036000"
2018,201801,2,2,58,8,824,11,114,0,"2","0000000"
2018,201801,1,1,63,1,100,7,71,134350,"1","0134350"
2018,201801,2,2,63,1,100,8,81,36500,"2","0036500"
2018,201801,1,2,76,1,100,7,71,61100,"2","0061100"
2018,201801,1,1,93,1,100,6,63,34200,"1","0034200"
2018,201801,2,2,83,1,100,11,114,7700,"2","0007700"
2018,201801,1,2,49,3,318,6,63,0,"2","0000000"
2018,201801,1,1,43,1,100,6,63,13000,"1","0013000"
2018,201801,1,1,51,1,100,6,63,4000,"1","0004000"
2018,201801,2,2,15,1,100,3,30,0,"2","0000000"
2018,201801,3,2,45,1,100,3,30,3000,"2","0003000"
2018,201801,1,1,54,1,100,6,64,0,"1","0000000"
2018,201801,1,1,62,2,200,8,81,60800,"1","0060800"
2018,201801,1,2,46,7,700,7,71,16700,"2","0016700"
2018,201801,2,2,21,7,700,6,63,670,"2","0000670"
2018,201801,1,2,79,1,100,10,101,74700,"2","0074700"
2018,201801,1,1,73,1,100,10,101,101000,"1","0101000"
2018,201801,2,2,68,1,100,6,63,18500,"2","0018500"
2018,201801,1,2,37,1,100,11,114,65000,"2","0065000"
2018,201801,2,1,33,1,100,11,114,50000,"1","0050000"
2018,201801,3,1,1,1,100,0,1,9999999,"1","BBBBBBB"
2018,201801,1,1,70,1,100,10,101,333000,"1","0333000"
2018,201801,2,2,67,1,100,7,71,14000,"2","0014000"
2018,201801,1,2,65,1,100,2,22,15900,"2","0015900"
2018,201801,2,1,24,1,100,0,2,900,"1","0000900"
2018,201801,1,1,69,1,100,10,101,36700,"1","0036700"
2018,201801,2,2,69,1,100,10,101,53800,"2","0053800"
2018,201801,1,1,27,1,100,6,63,6500,"1","0006500"
2018,201801,2,1,77,1,100,8,81,0,"1","0000000"
2018,201801,1,1,73,1,100,6,63,28000,"1","0028000"
2018,201801,2,1,37,1,100,7,71,25500,"1","0025500"
2018,201801,1,2,65,1,100,7,71,400,"2","0000400"
2018,201801,2,1,63,1,100,6,63,1800,"1","0001800"
2018,201801,1,2,68,1,100,10,101,43000,"2","0043000"
2018,201801,1,2,71,1,100,7,71,19500,"2","0019500"
2018,201801,2,1,71,1,100,8,81,41000,"1","0041000"
2018,201801,1,1,49,1,100,10,101,26700,"1","0026700"
2018,201801,1,2,74,7,700,6,61,16450,"2","0016450"
2018,201801,2,2,54,7,700,6,61,4000,"2","0004000"
2018,201801,3,1,23,7,700,6,63,12000,"1","0012000"
2018,201801,1,2,60,1,100,11,116,108000,"2","0108000"
2018,201801,2,1,64,1,100,7,71,81700,"1","0081700"
2018,201801,1,2,61,1,100,7,71,0,"2","0000000"
2018,201801,2,1,62,1,100,8,81,125000,"1","0125000"
2018,201801,1,1,73,1,100,11,114,182400,"1","0182400"
2018,201801,2,2,69,1,100,11,114,21200,"2","0021200"
2018,201801,1,1,84,1,100,11,114,58900,"1","0058900"
2018,201801,2,1,25,1,100,10,101,200,"1","0000200"
2018,201801,1,2,43,1,100,7,71,47000,"2","0047000"
2018,201801,2,2,21,2,200,7,71,23000,"2","0023000"
2018,201801,1,1,63,4,400,6,63,11000,"1","0011000"
2018,201801,2,2,60,4,400,6,63,5100,"2","0005100"
2018,201801,1,2,59,1,100,7,71,75000,"2","0075000"
2018,201801,2,1,57,1,100,6,63,0,"1","0000000"
2018,201801,1,2,63,1,100,6,63,56000,"2","0056000"
2018,201801,2,1,31,1,100,6,64,2500,"1","0002500"
2018,201801,3,1,7,1,100,1,14,9999999,"1","BBBBBBB"
2018,201801,1,2,45,3,315,7,71,0,"2","0000000"
2018,201801,2,1,50,6,680,6,63,25000,"1","0025000"
2018,201801,3,1,5,9,990,1,11,9999999,"1","BBBBBBB"
2018,201801,4,1,3,9,990,0,2,9999999,"1","BBBBBBB"
2018,201801,1,2,78,1,100,6,61,2900,"2","0002900"
2018,201801,1,1,60,8,802,10,101,120000,"1","0120000"
2018,201801,1,2,68,1,100,10,101,12500,"2","0012500"
2018,201801,2,1,39,1,100,11,114,30200,"1","0030200"
2018,201801,3,2,93,1,100,6,63,0,"2","0000000"
2018,201801,1,1,35,6,640,6,63,30000,"1","0030000"
2018,201801,1,1,71,1,100,0,2,9500,"1","0009500"
2018,201801,1,1,82,7,700,2,26,41320,"1","0041320"
2018,201801,2,2,74,7,700,8,81,7700,"2","0007700"
2018,201801,1,1,16,1,100,3,30,0,"1","0000000"
2018,201801,2,1,40,1,100,10,101,90000,"1","0090000"
2018,201801,1,2,60,1,100,8,81,9600,"2","0009600"
2018,201801,2,1,62,1,100,6,63,51000,"1","0051000"
2018,201801,3,1,37,1,100,7,71,9600,"1","0009600"
2018,201801,1,1,72,1,100,7,71,158000,"1","0158000"
2018,201801,2,1,49,1,100,7,71,1800,"1","0001800"
2018,201801,1,2,35,1,100,6,63,20000,"2","0020000"
2018,201801,2,1,14,1,100,2,26,9999999,"1","BBBBBBB"
2018,201801,3,2,9,1,100,1,15,9999999,"2","BBBBBBB"
2018,201801,4,1,36,1,100,6,65,20000,"1","0020000"
2018,201801,1,2,88,1,100,7,71,26000,"2","0026000"
2018,201801,1,2,45,1,100,6,61,48000,"2","0048000"
2018,201801,2,1,22,1,100,6,63,13200,"1","0013200"
2018,201801,3,2,18,1,100,6,61,0,"2","0000000"
2018,201801,4,2,18,1,100,6,63,1600,"2","0001600"
2018,201801,1,1,21,1,100,7,71,6000,"1","0006000"
2018,201801,2,2,26,1,100,6,63,5000,"2","0005000"
2018,201801,3,1,3,1,100,0,2,9999999,"1","BBBBBBB"
2018,201801,4,2,0,1,100,0,1,9999999,"2","BBBBBBB"
2018,201801,5,2,20,1,100,8,81,2500,"2","0002500"
2018,201801,1,2,56,1,100,7,71,15600,"2","0015600"
2018,201801,1,1,65,7,700,3,30,28000,"1","0028000"
2018,201801,1,2,75,1,100,6,63,22500,"2","0022500"
2018,201801,1,2,23,1,100,8,81,20000,"2","0020000"
2018,201801,2,1,22,8,801,10,101,25000,"1","0025000"
2018,201801,3,1,21,1,100,7,71,24000,"1","0024000"
2018,201801,1,1,21,3,315,6,61,1000,"1","0001000"
2018,201801,2,1,15,3,315,2,26,0,"1","0000000"
2018,201801,3,2,53,3,315,6,64,25000,"2","0025000"
2018,201801,4,2,20,3,315,6,61,0,"2","0000000"
2018,201801,1,2,39,1,100,11,114,0,"2","0000000"
2018,201801,2,1,44,1,100,11,114,50000,"1","0050000"
2018,201801,3,1,16,1,100,4,40,0,"1","0000000"
2018,201801,4,1,13,1,100,2,25,9999999,"1","BBBBBBB"
2018,201801,1,1,69,1,100,10,101,70400,"1","0070400"
2018,201801,2,2,67,1,100,10,101,42000,"2","0042000"
2018,201801,1,1,58,1,100,8,81,156000,"1","0156000"
2018,201801,2,2,57,1,100,6,65,141000,"2","0141000"
2018,201801,1,2,54,7,700,1,17,0,"2","0000000"
2018,201801,2,1,57,7,700,0,2,25000,"1","0025000"
2018,201801,1,1,57,3,315,6,65,37000,"1","0037000"
2018,201801,2,2,59,3,315,7,71,19000,"2","0019000"
2018,201801,3,1,69,3,315,6,63,9000,"1","0009000"
2018,201801,1,2,54,1,100,10,101,500,"2","0000500"
2018,201801,2,1,54,1,100,11,114,44000,"1","0044000"
2018,201801,1,2,66,1,100,11,114,23400,"2","0023400"
2018,201801,1,2,93,1,100,10,101,0,"2","0000000"
2018,201801,2,2,85,1,100,10,101,78000,"2","0078000"
2018,201801,1,2,57,1,100,10,101,79000,"2","0079000"
2018,201801,2,1,54,1,100,8,81,110000,"1","0110000"
2018,201801,3,1,24,1,100,8,81,750,"1","0000750"
2018,201801,4,2,22,1,100,8,81,8500,"2","0008500"
2018,201801,1,2,51,1,100,8,81,55000,"2","0055000"
2018,201801,1,2,34,3,315,6,63,21000,"2","0021000"
2018,201801,2,1,13,9,974,2,25,9999999,"1","BBBBBBB"
2018,201801,3,1,12,9,974,2,22,9999999,"1","BBBBBBB"
2018,201801,4,1,10,9,974,1,15,9999999,"1","BBBBBBB"
2018,201801,5,1,5,9,974,0,2,9999999,"1","BBBBBBB"
2018,201801,6,2,0,9,974,0,1,9999999,"2","BBBBBBB"
2018,201801,7,1,35,9,974,3,30,21500,"1","0021500"
2018,201801,1,2,64,1,100,7,71,30000,"2","0030000"
2018,201801,2,1,71,1,100,11,114,14000,"1","0014000"
2018,201801,1,1,43,1,100,10,101,210000,"1","0210000"
2018,201801,2,2,41,1,100,10,101,50000,"2","0050000"
2018,201801,3,1,15,1,100,2,26,1500,"1","0001500"
2018,201801,4,2,61,1,100,6,65,12000,"2","0012000"
2018,201801,1,1,67,1,100,7,71,67300,"1","0067300"
2018,201801,1,1,73,1,100,6,65,92800,"1","0092800"
2018,201801,2,2,71,1,100,6,63,10400,"2","0010400"
2018,201801,1,2,64,1,100,6,63,47000,"2","0047000"
2018,201801,2,1,66,1,100,8,81,48500,"1","0048500"
2018,201801,1,1,70,1,100,6,65,50800,"1","0050800"
2018,201801,2,2,68,1,100,7,71,16000,"2","0016000"
2018,201801,1,1,26,1,100,7,71,20000,"1","0020000"
2018,201801,2,2,24,1,100,6,65,0,"2","0000000"
2018,201801,1,2,66,1,100,6,63,23100,"2","0023100"
2018,201801,2,1,42,1,100,6,64,8190,"1","0008190"
2018,201801,3,2,26,1,100,6,63,22000,"2","0022000"
2018,201801,1,1,63,1,100,8,81,68000,"1","0068000"
2018,201801,2,1,31,1,100,6,63,9000,"1","0009000"
2018,201801,3,1,27,3,315,6,63,9000,"1","0009000"
2018,201801,4,1,35,3,318,6,63,9000,"1","0009000"
2018,201801,1,1,64,1,100,11,114,50990,"1","0050990"
2018,201801,1,1,50,1,100,8,81,126000,"1","0126000"
2018,201801,2,2,56,7,700,7,71,56000,"2","0056000"
2018,201801,3,1,22,7,700,6,63,5100,"1","0005100"
2018,201801,1,2,48,1,100,7,71,80000,"2","0080000"
2018,201801,2,1,54,1,100,11,114,60000,"1","0060000"
2018,201801,1,2,36,1,100,8,81,15000,"2","0015000"
2018,201801,2,1,36,1,100,0,2,48000,"1","0048000"
2018,201801,3,1,3,1,100,1,11,9999999,"1","BBBBBBB"
2018,201801,4,2,1,1,100,0,1,9999999,"2","BBBBBBB"
2018,201801,1,1,54,1,100,6,65,44000,"1","0044000"
2018,201801,2,2,52,1,100,6,63,20800,"2","0020800"
2018,201801,3,1,29,1,100,6,64,21000,"1","0021000"
2018,201801,4,1,27,1,100,8,81,30000,"1","0030000"
2018,201801,5,2,73,1,100,3,30,5800,"2","0005800"
2018,201801,1,2,67,1,100,10,101,23700,"2","0023700"
2018,201801,2,1,67,1,100,7,71,29100,"1","0029100"
2018,201801,1,2,65,1,100,6,65,22700,"2","0022700"
2018,201801,1,2,73,1,100,6,63,77900,"2","0077900"
2018,201801,2,1,61,1,100,6,61,0,"1","0000000"
2018,201801,1,1,23,1,100,10,101,40000,"1","0040000"
2018,201801,2,2,22,1,100,7,71,16000,"2","0016000"
2018,201801,1,1,76,1,100,6,63,27400,"1","0027400"
2018,201801,2,2,69,1,100,8,81,412000,"2","0412000"
2018,201801,1,2,52,1,100,6,63,54000,"2","0054000"
2018,201801,2,1,18,1,100,5,50,0,"1","0000000"
2018,201801,1,2,62,1,100,11,114,700,"2","0000700"
2018,201801,1,2,55,1,100,11,114,412000,"2","0412000"
2018,201801,2,1,57,1,100,11,114,90000,"1","0090000"
2018,201801,3,2,18,1,100,5,50,0,"2","0000000"
2018,201801,1,1,66,7,700,6,64,15000,"1","0015000"
2018,201801,2,2,65,1,100,6,65,7600,"2","0007600"
2018,201801,1,2,59,1,100,7,71,12100,"2","0012100"
2018,201801,2,1,66,1,100,6,61,14400,"1","0014400"
2018,201801,1,1,32,1,100,0,2,45000,"1","0045000"
2018,201801,2,2,32,1,100,6,63,0,"2","0000000"
2018,201801,3,1,7,1,100,1,14,9999999,"1","BBBBBBB"
2018,201801,4,2,2,1,100,0,1,9999999,"2","BBBBBBB"
2018,201801,1,1,45,3,360,7,71,60000,"1","0060000"
2018,201801,2,2,35,3,360,8,81,0,"2","0000000"
2018,201801,3,1,17,3,360,5,50,0,"1","0000000"
2018,201801,4,2,15,3,360,4,40,0,"2","0000000"
2018,201801,5,2,14,3,360,3,30,9999999,"2","BBBBBBB"
2018,201801,6,1,13,3,360,2,26,9999999,"1","BBBBBBB"
2018,201801,1,2,36,1,100,7,71,27000,"2","0027000"
2018,201801,2,1,42,1,100,10,101,88000,"1","0088000"
2018,201801,3,2,15,1,100,3,30,0,"2","0000000"
2018,201801,4,2,7,1,100,1,14,9999999,"2","BBBBBBB"
2018,201801,1,1,64,1,100,8,81,41000,"1","0041000"
2018,201801,2,2,64,1,100,10,101,11000,"2","0011000"
2018,201801,1,2,50,1,100,7,71,31000,"2","0031000"
2018,201801,2,1,58,1,100,8,81,67000,"1","0067000"
2018,201801,3,2,22,1,100,7,71,31000,"2","0031000"
2018,201801,4,1,16,1,100,4,40,400,"1","0000400"
2018,201801,1,2,51,6,610,11,114,132000,"2","0132000"
2018,201801,2,1,52,6,610,11,116,15000,"1","0015000"
2018,201801,3,1,21,6,610,6,63,6000,"1","0006000"
2018,201801,4,2,16,6,610,5,50,0,"2","0000000"
2018,201801,1,2,51,1,100,6,63,99000,"2","0099000"
2018,201801,1,2,25,3,315,6,63,3600,"2","0003600"
2018,201801,1,2,56,1,100,7,71,20,"2","0000020"
2018,201801,2,1,54,1,100,8,81,81000,"1","0081000"
2018,201801,3,1,14,1,100,2,26,9999999,"1","BBBBBBB"
2018,201801,1,2,38,1,100,7,71,24000,"2","0024000"
2018,201801,2,1,17,1,100,4,40,0,"1","0000000"
2018,201801,3,1,12,1,100,2,22,9999999,"1","BBBBBBB"
2018,201801,4,1,8,1,100,1,14,9999999,"1","BBBBBBB"
2018,201801,5,2,70,1,100,6,65,15600,"2","0015600"
2018,201801,1,2,30,1,100,10,101,46300,"2","0046300"
2018,201801,2,1,32,1,100,10,101,0,"1","0000000"
2018,201801,3,2,0,1,100,0,1,9999999,"2","BBBBBBB"
2018,201801,1,1,86,1,100,6,64,49800,"1","0049800"
2018,201801,2,2,88,1,100,6,63,8300,"2","0008300"
2018,201801,1,2,69,1,100,7,71,14000,"2","0014000"
2018,201801,2,2,50,1,100,6,63,8400,"2","0008400"
2018,201801,1,2,52,1,100,3,30,27700,"2","0027700"
2018,201801,2,1,28,1,100,2,23,13200,"1","0013200"
2018,201801,3,1,10,1,100,1,17,9999999,"1","BBBBBBB"
2018,201801,4,1,3,1,100,0,2,9999999,"1","BBBBBBB"
2018,201801,5,2,26,1,100,6,65,4400,"2","0004400"
2018,201801,1,2,54,7,700,6,63,14000,"2","0014000"
2018,201801,2,1,61,7,700,2,23,30000,"1","0030000"
2018,201801,1,2,64,1,100,10,101,63000,"2","0063000"
2018,201801,1,1,38,1,100,7,71,100000,"1","0100000"
2018,201801,1,1,40,1,100,6,61,24000,"1","0024000"
2018,201801,1,1,93,1,100,6,63,6400,"1","0006400"
2018,201801,2,2,73,1,100,10,101,5500,"2","0005500"
2018,201801,1,2,30,7,700,6,63,22000,"2","0022000"
2018,201801,2,1,31,1,100,6,64,24000,"1","0024000"
2018,201801,1,2,74,1,100,8,81,28800,"2","0028800"
2018,201801,1,1,25,1,100,10,101,37000,"1","0037000"
2018,201801,2,2,29,1,100,6,63,45000,"2","0045000"
2018,201801,1,1,70,1,100,10,101,14400,"1","0014400"
2018,201801,2,2,70,1,100,10,101,34700,"2","0034700"
2018,201801,3,2,93,1,100,6,63,12680,"2","0012680"
2018,201801,1,1,53,1,100,11,114,34300,"1","0034300"
2018,201801,2,2,25,1,100,7,71,16000,"2","0016000"
2018,201801,3,1,4,1,100,0,2,9999999,"1","BBBBBBB"
2018,201801,1,1,65,3,315,8,81,28100,"1","0028100"
2018,201801,2,2,62,3,315,7,71,18000,"2","0018000"
2018,201801,1,1,77,1,100,7,71,19300,"1","0019300"
2018,201801,2,2,78,1,100,10,101,37900,"2","0037900"
2018,201801,1,2,88,1,100,7,71,26400,"2","0026400"
2018,201801,1,2,61,1,100,6,64,2230,"2","0002230"
2018,201801,1,2,33,1,100,10,101,300,"2","0000300"
2018,201801,2,1,33,1,100,10,101,70000,"1","0070000"
2018,201801,3,1,8,1,100,1,15,9999999,"1","BBBBBBB"
2018,201801,4,1,6,1,100,1,12,9999999,"1","BBBBBBB"
2018,201801,1,2,44,3,315,6,65,0,"2","0000000"
2018,201801,2,1,6,3,315,1,11,9999999,"1","BBBBBBB"
2018,201801,3,2,62,3,315,6,63,38000,"2","0038000"
2018,201801,1,2,36,1,100,10,101,40000,"2","0040000"
2018,201801,2,1,41,1,100,6,64,40000,"1","0040000"
2018,201801,1,1,48,1,100,11,114,165000,"1","0165000"
2018,201801,2,2,44,1,100,10,101,75000,"2","0075000"
2018,201801,3,2,15,1,100,3,30,0,"2","0000000"
2018,201801,4,1,12,1,100,2,25,9999999,"1","BBBBBBB"
2018,201801,1,1,63,1,100,5,50,80000,"1","0080000"
2018,201801,1,1,41,2,200,11,114,62000,"1","0062000"
2018,201801,1,1,54,1,100,6,63,24000,"1","0024000"
2018,201801,2,2,22,1,100,5,50,2900,"2","0002900"
2018,201801,3,1,4,1,100,0,2,9999999,"1","BBBBBBB"
2018,201801,4,1,0,1,100,0,1,9999999,"1","BBBBBBB"
2018,201801,5,2,56,1,100,5,50,0,"2","0000000"
2018,201801,1,1,70,8,802,6,63,15000,"1","0015000"
2018,201801,1,1,34,1,100,7,71,35000,"1","0035000"
2018,201801,1,2,58,1,100,7,71,8600,"2","0008600"
2018,201801,1,1,30,1,100,6,63,38000,"1","0038000"
2018,201801,2,2,24,1,100,6,64,30000,"2","0030000"
2018,201801,1,1,38,3,302,6,63,38000,"1","0038000"
2018,201801,2,2,39,7,700,7,71,36000,"2","0036000"
2018,201801,3,1,15,7,700,2,26,0,"1","0000000"
2018,201801,4,1,10,7,700,1,17,9999999,"1","BBBBBBB"
2018,201801,1,1,52,1,100,6,61,13100,"1","0013100"
2018,201801,1,1,79,1,100,10,101,34760,"1","0034760"
2018,201801,2,2,77,1,100,7,71,20000,"2","0020000"
2018,201801,1,1,84,1,100,10,101,26810,"1","0026810"
2018,201801,2,2,76,1,100,6,65,104400,"2","0104400"
2018,201801,1,2,36,3,323,10,101,0,"2","0000000"
2018,201801,2,1,4,3,361,0,2,9999999,"1","BBBBBBB"
2018,201801,3,2,0,3,361,0,1,9999999,"2","BBBBBBB"
2018,201801,4,1,0,3,361,0,1,9999999,"1","BBBBBBB"
2018,201801,1,2,93,1,100,11,115,70000,"2","0070000"
2018,201801,2,2,61,1,100,6,63,30000,"2","0030000"
2018,201801,1,1,64,1,100,10,101,50400,"1","0050400"
2018,201801,2,2,64,1,100,8,81,0,"2","0000000"
2018,201801,1,1,81,1,100,2,26,84900,"1","0084900"
2018,201801,2,2,60,1,100,6,64,-001600,"2","-001600"
2018,201801,1,1,52,1,100,10,101,6000,"1","0006000"
2018,201801,2,2,80,1,100,0,2,0,"2","0000000"
2018,201801,1,2,69,1,100,7,71,23900,"2","0023900"
2018,201801,2,1,69,1,100,8,81,19900,"1","0019900"
2018,201801,1,1,94,1,100,6,63,8000,"1","0008000"
2018,201801,1,2,20,1,100,7,71,0,"2","0000000"
2018,201801,1,1,56,1,100,6,63,0,"1","0000000"
2018,201801,1,1,15,1,100,3,30,0,"1","0000000"
2018,201801,1,1,42,2,200,6,63,0,"1","0000000"
2018,201801,1,2,94,1,100,6,63,19900,"2","0019900"
2018,201801,1,2,72,1,100,6,63,13800,"2","0013800"
2018,201801,1,1,24,2,200,6,63,0,"1","0000000"
2018,201801,1,1,19,2,200,5,50,0,"1","0000000"
2018,201801,1,2,21,1,100,7,71,0,"2","0000000"
2018,201801,1,1,43,1,100,6,65,60100,"1","0060100"
2018,201801,2,2,46,1,100,7,71,0,"2","0000000"
2018,201801,3,1,16,1,100,4,40,0,"1","0000000"
2018,201801,1,2,82,1,100,8,81,11200,"2","0011200"
2018,201801,2,1,79,1,100,6,65,35100,"1","0035100"
2018,201801,1,1,55,1,100,6,63,57500,"1","0057500"
2018,201801,1,2,41,1,100,11,114,60500,"2","0060500"
2018,201801,2,1,8,1,100,1,14,9999999,"1","BBBBBBB"
2018,201801,3,2,6,1,100,1,12,9999999,"2","BBBBBBB"
2018,201801,1,2,76,2,200,4,40,12000,"2","0012000"
2018,201801,2,1,58,2,200,5,50,124400,"1","0124400"
2018,201801,3,1,46,2,200,6,63,95000,"1","0095000"
2018,201801,4,2,27,2,200,6,63,3500,"2","0003500"
2018,201801,1,2,38,2,200,7,71,18000,"2","0018000"
2018,201801,2,1,41,2,200,7,71,36000,"1","0036000"
2018,201801,3,2,17,2,200,4,40,0,"2","0000000"
2018,201801,4,1,19,2,200,6,65,11000,"1","0011000"
2018,201801,1,1,64,1,100,6,63,25000,"1","0025000"
2018,201801,2,2,63,1,100,7,71,12900,"2","0012900"
2018,201801,1,1,74,2,200,6,63,41500,"1","0041500"
2018,201801,1,1,61,1,100,2,26,11520,"1","0011520"
2018,201801,2,1,39,1,100,6,63,0,"1","0000000"
2018,201801,3,2,13,1,100,2,22,9999999,"2","BBBBBBB"
2018,201801,4,1,39,1,100,7,71,30000,"1","0030000"
2018,201801,5,2,37,1,100,7,71,17000,"2","0017000"
2018,201801,6,2,8,1,100,1,16,9999999,"2","BBBBBBB"
2018,201801,7,1,8,1,100,1,15,9999999,"1","BBBBBBB"
2018,201801,8,1,8,1,100,1,14,9999999,"1","BBBBBBB"
2018,201801,9,2,59,1,100,6,63,13000,"2","0013000"
2018,201801,1,1,57,1,100,6,63,40000,"1","0040000"
2018,201801,2,2,56,1,100,6,63,14000,"2","0014000"
2018,201801,1,1,58,8,802,6,63,74500,"1","0074500"
2018,201801,2,2,57,1,100,6,63,8000,"2","0008000"
2018,201801,1,1,82,1,100,10,101,56000,"1","0056000"
2018,201801,2,1,58,1,100,6,64,22000,"1","0022000"
2018,201801,3,2,57,1,100,6,63,18000,"2","0018000"
2018,201801,1,1,37,1,100,7,71,80000,"1","0080000"
2018,201801,2,2,12,1,100,2,22,9999999,"2","BBBBBBB"
2018,201801,3,2,11,1,100,1,17,9999999,"2","BBBBBBB"
2018,201801,1,2,18,1,100,6,63,6000,"2","0006000"
2018,201801,2,1,20,1,100,6,61,56300,"1","0056300"
2018,201801,1,2,77,2,200,3,30,22100,"2","0022100"
2018,201801,1,2,76,1,100,6,63,36300,"2","0036300"
2018,201801,2,2,54,1,100,7,71,21000,"2","0021000"
2018,201801,1,1,69,1,100,7,71,11900,"1","0011900"
2018,201801,2,2,65,1,100,6,63,0,"2","0000000"
2018,201801,1,1,65,1,100,0,2,0,"1","0000000"
2018,201801,2,2,62,1,100,6,64,3160,"2","0003160"
2018,201801,1,1,31,1,100,10,101,58000,"1","0058000"
2018,201801,2,2,7,1,100,1,15,9999999,"2","BBBBBBB"
2018,201801,3,2,6,1,100,1,12,9999999,"2","BBBBBBB"
2018,201801,4,2,59,1,100,8,81,60000,"2","0060000"
2018,201801,5,1,61,1,100,6,63,9600,"1","0009600"
2018,201801,1,2,60,1,100,6,65,25000,"2","0025000"
2018,201801,1,2,56,1,100,6,63,12800,"2","0012800"
2018,201801,1,1,19,1,100,6,63,24000,"1","0024000"
2018,201801,2,2,16,1,100,3,30,0,"2","0000000"
2018,201801,1,2,74,1,100,6,64,103100,"2","0103100"
2018,201801,1,2,31,2,200,6,63,34900,"2","0034900"
2018,201801,2,1,53,2,200,4,40,7900,"1","0007900"
2018,201801,3,2,17,2,200,4,40,3400,"2","0003400"
2018,201801,4,2,10,2,200,1,17,9999999,"2","BBBBBBB"
2018,201801,5,2,7,2,200,1,14,9999999,"2","BBBBBBB"
2018,201801,6,1,5,2,200,1,11,9999999,"1","BBBBBBB"
2018,201801,1,1,25,2,200,6,63,15000,"1","0015000"
2018,201801,1,2,35,1,100,6,64,4000,"2","0004000"
2018,201801,2,2,18,8,801,5,50,10000,"2","0010000"
2018,201801,3,2,46,1,100,8,81,7700,"2","0007700"
2018,201801,1,2,54,1,100,6,63,8000,"2","0008000"
2018,201801,2,1,51,1,100,6,63,55000,"1","0055000"
2018,201801,1,1,29,1,100,10,101,20000,"1","0020000"
2018,201801,2,2,27,1,100,6,63,45000,"2","0045000"
2018,201801,1,2,51,1,100,6,65,31700,"2","0031700"
2018,201801,2,1,16,1,100,3,30,0,"1","0000000"
2018,201801,1,2,24,1,100,6,63,22000,"2","0022000"
2018,201801,2,1,26,1,100,6,64,30000,"1","0030000"
2018,201801,3,1,2,1,100,0,1,9999999,"1","BBBBBBB"
2018,201801,1,1,61,1,100,6,65,0,"1","0000000"
2018,201801,2,2,57,1,100,10,101,43000,"2","0043000"
2018,201801,3,1,27,1,100,6,65,79000,"1","0079000"
2018,201801,1,1,44,1,100,10,101,75000,"1","0075000"
2018,201801,2,1,15,1,100,3,30,0,"1","0000000"
2018,201801,1,2,34,1,100,8,81,700,"2","0000700"
2018,201801,2,1,37,1,100,7,71,55000,"1","0055000"
2018,201801,3,1,11,1,100,2,22,9999999,"1","BBBBBBB"
2018,201801,4,2,10,1,100,1,17,9999999,"2","BBBBBBB"
2018,201801,5,2,0,1,100,0,1,9999999,"2","BBBBBBB"
2018,201801,6,1,32,1,100,6,63,9100,"1","0009100"
2018,201801,7,2,23,1,100,6,63,8800,"2","0008800"
2018,201801,1,1,55,1,100,8,81,130000,"1","0130000"
2018,201801,1,1,31,1,100,7,71,20000,"1","0020000"
